Q99K67	GO:0047131
P31119	GO:0008779
P31119	GO:0008922
P46643	GO:0005507
P46645	GO:0005507
P17174	GO:0004069
P05201	GO:0004609
P13221	GO:0031406
P13221	GO:0047801
Q9NY61	GO:0003700
Q9QYW0	GO:0019904
Q9QYW0	GO:0003700
P00508	GO:0004069
P00505	GO:0004069
P00507	GO:0016597
P00507	GO:0019899
P00507	GO:0005543
P00507	GO:0042803
P00507	GO:0030170
P00509	GO:0004069
P00509	GO:0004838
P00509	GO:0030170
Q8RXN0	GO:0015245
Q9AT00	GO:0016887
Q08641	GO:0051015
Q08641	GO:0030674
Q08641	GO:0052735
Q9LJX0	GO:0010329
Q9ZR72	GO:0010329
Q9ZR72	GO:0010328
Q9C8G9	GO:0015446
Q9C8G9	GO:0071992
Q84TH5	GO:0042626
Q42093	GO:0042626
Q9XIE2	GO:0015086
Q9LFH0	GO:0005215
Q9LK64	GO:0010290
Q9LK64	GO:0015431
O80725	GO:0010329
O80725	GO:0010328
O80725	GO:0008559
Q7DM58	GO:0008517
Q7GB25	GO:0008281
Q9CAF5	GO:0042626
Q9ZS97	GO:0042626
Q9FLT5	GO:0015245
Q9C826	GO:0010301
P20945	GO:0003700
P20945	GO:0044212
O81077	GO:0010295
Q9FH76	GO:0010295
Q9LJK2	GO:0010295
Q9LRH7	GO:0042561
Q9LRH7	GO:0042300
Q92337	GO:0005524
Q92337	GO:0042626
Q10185	GO:0071997
Q10185	GO:0071992
P31941	GO:0004126
P31941	GO:0047844
Q9UH17	GO:0047844
Q8IUX4	GO:0004126
Q8IUX4	GO:0003723
Q8IUX4	GO:0008270
Q9HC16	GO:0004126
Q9HC16	GO:0047844
Q9HC16	GO:0003723
Q9HC16	GO:0008270
Q6NTF7	GO:0004126
Q19Q52	GO:0004126
Q9P5N0	GO:0042626
Q9P7V2	GO:0005524
Q9P7V2	GO:0071997
O95477	GO:0034188
O95477	GO:0005524
O95477	GO:0015485
O95477	GO:0017127
O95477	GO:0005543
O95477	GO:0005548
P41233	GO:0008509
P41233	GO:0017127
P41233	GO:0005548
Q9BZC7	GO:0005524
Q9ESR9	GO:0005524
Q99758	GO:0005524
Q99758	GO:0042626
P78363	GO:0005524
P78363	GO:0042626
O35600	GO:0042626
O35600	GO:0004012
Q8IZY2	GO:0005524
Q8IZY2	GO:0005215
Q91V24	GO:0005548
O94911	GO:0042626
Q2M3G0	GO:0015562
Q9NP58	GO:0005524
Q9NP58	GO:0015562
Q9NP58	GO:0020037
Q9NP58	GO:0015439
O75027	GO:0005524
O75027	GO:0015232
Q9NUT2	GO:0005524
Q9NP78	GO:0005524
Q9NP78	GO:0042803
O95342	GO:0005524
O95342	GO:0015432
O95342	GO:0008554
O70127	GO:0015126
O70127	GO:0015238
Q09428	GO:0005524
Q09428	GO:0015079
Q09428	GO:0008281
Q09429	GO:0005524
Q09429	GO:0005267
Q09429	GO:0008281
Q09429	GO:0019905
O60706	GO:0005215
Q63563	GO:0008144
Q63563	GO:0005267
Q63563	GO:0015459
Q63563	GO:0008281
P33897	GO:0005524
P33897	GO:0005325
P33897	GO:0042803
Q9UBJ2	GO:0042803
P28288	GO:0005524
P28288	GO:0016887
P28288	GO:0042803
P16970	GO:0005524
P16970	GO:0042626
P16970	GO:0043621
P61221	GO:0008428
Q8NE71	GO:0005524
Q8NE71	GO:0043022
Q8NE71	GO:0008494
Q8NE71	GO:0008135
Q9UG63	GO:0005524
Q9UG63	GO:0005215
P45844	GO:0043531
P45844	GO:0005524
P45844	GO:0015485
P45844	GO:0017127
P45844	GO:0034437
P45844	GO:0005543
P45844	GO:0005548
P45844	GO:0042803
P45844	GO:0034041
P45844	GO:0019534
Q9UNQ0	GO:0005524
Q9UNQ0	GO:0015232
Q9UNQ0	GO:0042803
Q9UNQ0	GO:0008559
Q7TMS5	GO:0008559
Q80W57	GO:0042626
Q80W57	GO:0015238
Q80W57	GO:0046983
Q9H172	GO:0017127
Q9H172	GO:0042803
Q99PE7	GO:0017127
P58428	GO:0017127
Q92338	GO:0016209
P29555	GO:0003705
P29555	GO:0043565
P09087	GO:0000980
P09087	GO:0003700
P77674	GO:0033737
P77674	GO:0019145
P77674	GO:0042802
P41238	GO:0004126
P41238	GO:0003723
P41238	GO:0008270
P51908	GO:0017091
Q9Y235	GO:0004126
Q9Y235	GO:0003723
P14164	GO:0003688
P14164	GO:0000978
P14164	GO:0001077
P14164	GO:0044374
Q02486	GO:0008301
Q8NK90	GO:0046556
Q8NK89	GO:0046556
Q2UIM2	GO:0046556
O74288	GO:0046556
Q5BDV3	GO:0046556
P77357	GO:0071713
P76052	GO:0071713
P46133	GO:0015558
P46133	GO:0015291
Q24093	GO:0016298
Q8WTS1	GO:0042171
Q8R2Y0	GO:0047372
Q9NUJ1	GO:0004553
Q8IZP0	GO:0008092
Q8CBW3	GO:0030296
Q9NYB9	GO:0008093
Q9NYB9	GO:0003677
Q9NYB9	GO:0017124
Q01593	GO:0003677
Q01593	GO:0001076
Q01593	GO:0003700
A0MES8	GO:0043565
A0MES8	GO:0044212
P00519	GO:0003785
P00519	GO:0005524
P00519	GO:0000287
P00519	GO:0030145
P00519	GO:0004515
P00519	GO:0004715
P00519	GO:0070064
P00520	GO:0005524
P00520	GO:0000287
P00520	GO:0030145
P00520	GO:0004713
P42684	GO:0051015
P42684	GO:0003785
P42684	GO:0000287
P42684	GO:0030145
P42684	GO:0004715
Q4JIM5	GO:0000287
Q4JIM5	GO:0030145
Q4JIM5	GO:0004713
O14639	GO:0003779
Q8K4G5	GO:0003779
P00522	GO:0004715
A2QT85	GO:0046558
Q5AZC8	GO:0046558
Q5AUM3	GO:0046558
P19801	GO:0005509
P19801	GO:0005507
P19801	GO:0052597
P19801	GO:0008144
P19801	GO:0008201
P19801	GO:0008131
P19801	GO:0032403
P19801	GO:0048038
P19801	GO:0004872
P19801	GO:0005272
P19801	GO:0008270
P13689	GO:0010011
P13689	GO:0008270
Q9TRC7	GO:0052597
Q9TRC7	GO:0008144
P36633	GO:0052597
P36633	GO:0008144
P49777	GO:0019237
P15891	GO:0051015
Q9USY4	GO:0003688
P11140	GO:0005534
P11140	GO:0030598
Q8BUZ1	GO:0003779
Q8BUZ1	GO:0003713
Q12979	GO:0005096
Q5SSL4	GO:0030675
Q9ULW3	GO:0003713
Q37145	GO:0005262
P39970	GO:0001077
P39970	GO:0043565
O81108	GO:0005388
O81108	GO:0005516
P40535	GO:0001077
P40535	GO:0043565
O22218	GO:0005516
Q9LF79	GO:0005388
Q9LF79	GO:0043621
Q9LU41	GO:0005388
Q9LU41	GO:0005516
Q5SWU9	GO:0003989
P11497	GO:0003989
P11497	GO:0005524
P11497	GO:0009374
O00763	GO:0003989
Q00955	GO:0003989
Q00955	GO:0004075
Q9UKU7	GO:0003995
P51174	GO:0004466
P51174	GO:0016401
P15650	GO:0000062
P15650	GO:0050660
P15650	GO:0004466
P11310	GO:0042802
P11310	GO:0070991
P45952	GO:0070991
P08503	GO:0000062
P08503	GO:0050660
P08503	GO:0042802
P08503	GO:0016853
P16219	GO:0003995
P15651	GO:0003995
P15651	GO:0004085
P15651	GO:0000062
P15651	GO:0050660
P49748	GO:0004466
P45953	GO:0000062
P45953	GO:0050660
P45953	GO:0017099
A4YGN2	GO:0043958
Q975C8	GO:0043958
O00400	GO:0008521
Q96GR2	GO:0004467
Q96GR2	GO:0031957
Q5FVE4	GO:0047617
Q5FVE4	GO:0004467
Q2XU92	GO:0004467
Q9SM23	GO:0000062
Q9SM23	GO:0032791
Q9SM23	GO:0070300
Q9STP8	GO:0000062
Q9STP8	GO:0032791
Q9STX1	GO:0000062
Q9MA55	GO:0000062
Q8RWD9	GO:0000062
P57752	GO:0000062
P57752	GO:0031210
Q5FXM5	GO:0000062
Q5FXM5	GO:0019901
Q5FXM5	GO:0004860
P07108	GO:0030156
P11030	GO:0030156
P11030	GO:0000062
P31787	GO:0005324
P24182	GO:0004075
P0A9Q5	GO:0003989
P0A9Q5	GO:0003677
P0A9Q5	GO:0003729
P0A9Q5	GO:0008270
Q41931	GO:0005507
O65378	GO:0009815
Q9S7D9	GO:0042803
Q9S7D9	GO:0004672
O80963	GO:0042803
O80963	GO:0004672
Q9LY50	GO:0042803
Q9FIJ6	GO:0042803
Q9FIJ6	GO:0004672
Q709F0	GO:0070991
Q709F0	GO:0017099
Q08368	GO:0018492
Q9C4Z4	GO:0018492
P72021	GO:0018492
Q9V2Z4	GO:0018492
P71539	GO:0003995
Q50538	GO:0018492
Q9C4Z1	GO:0018492
P72020	GO:0018492
Q9C4Z3	GO:0018492
Q50539	GO:0018492
Q9C4Z0	GO:0018492
P77580	GO:0008774
Q52060	GO:0008774
Q52060	GO:0051287
Q52060	GO:0050661
P45954	GO:0003995
P70584	GO:0009055
P70584	GO:0016937
P38433	GO:0003990
Q59RR0	GO:0003677
Q9BYF1	GO:0004180
Q9BYF1	GO:0004175
Q9BYF1	GO:0001618
Q9BYF1	GO:0008270
Q96WN6	GO:0003700
Q8R0I0	GO:0004180
Q5EGZ1	GO:0004180
Q5EGZ1	GO:0008237
Q5EGZ1	GO:0017046
O14258	GO:0000978
O14258	GO:0001077
P21192	GO:0000987
P21192	GO:0000982
Q6T267	GO:0004451
P0A9G6	GO:0043169
P0A9G6	GO:0004451
P28298	GO:0004451
P28298	GO:0046421
O50078	GO:0004451
O50078	GO:0000287
O50078	GO:0046914
P0A5H3	GO:0004451
P0A5H3	GO:0046421
P28240	GO:0004451
Q12031	GO:0046421
P11071	GO:0008772
P11071	GO:0016208
P11071	GO:0005524
P11071	GO:0004674
P11071	GO:0004722
Q8TDN7	GO:0071633
Q8R4X1	GO:0017040
Q5QJU3	GO:0071633
Q9NUN7	GO:0070774
Q9VLJ6	GO:0008241
P23795	GO:0001540
Q9DDE3	GO:0003990
P07140	GO:0003990
P07140	GO:0042803
P22303	GO:0003990
P22303	GO:0001540
P22303	GO:0005518
P22303	GO:0043236
P22303	GO:0017171
P21836	GO:0003990
P37136	GO:0042166
P37136	GO:0003990
P37136	GO:0033265
Q10714	GO:0008241
P12821	GO:0003779
P12821	GO:0031404
P12821	GO:0008144
P12821	GO:0004175
P12821	GO:0008237
P12821	GO:0008241
P12821	GO:0008270
P09470	GO:0008237
P09470	GO:0008241
P47820	GO:0008237
P47820	GO:0042277
P47820	GO:0008241
Q9GZZ6	GO:0005102
P32316	GO:0008775
P32316	GO:0003986
P48181	GO:0015464
Q23022	GO:0015464
Q23022	GO:0005230
Q9N587	GO:0015464
Q9N587	GO:0022848
Q27218	GO:0015464
Q27218	GO:0022848
Q9U298	GO:0004889
Q15822	GO:0015464
Q15822	GO:0004889
P12389	GO:0042166
P12389	GO:0004889
P12389	GO:0008144
P32297	GO:0042166
P32297	GO:0015464
P32297	GO:0004889
Q8R4G9	GO:0004889
P04757	GO:0042166
P04757	GO:0015464
P04757	GO:0004889
P04757	GO:0008144
P43681	GO:0042166
P43681	GO:0015464
P43681	GO:0004889
O70174	GO:0004889
P09483	GO:0042166
P09483	GO:0004889
P09483	GO:0008144
P30532	GO:0015464
P20420	GO:0042166
P20420	GO:0004889
Q15825	GO:0015464
Q15825	GO:0004889
Q9R0W9	GO:0004889
P43143	GO:0008144
P36544	GO:0042166
P36544	GO:0015464
P36544	GO:0004889
P36544	GO:0001540
P36544	GO:0017081
P36544	GO:0042803
P36544	GO:0015643
P49582	GO:0004889
Q05941	GO:0042166
Q05941	GO:0004889
Q05941	GO:0051117
Q05941	GO:0008144
Q05941	GO:0097110
P43144	GO:0004889
Q98880	GO:0005261
P02708	GO:0015464
P02708	GO:0004889
P25108	GO:0004889
P17787	GO:0042166
P17787	GO:0015464
P17787	GO:0004889
Q9ERK7	GO:0004889
P12390	GO:0042166
P12390	GO:0004889
P12390	GO:0008144
Q05901	GO:0004889
P12391	GO:0042166
P12391	GO:0004889
P12391	GO:0008144
P30926	GO:0015464
P30926	GO:0004889
P12392	GO:0042166
P12392	GO:0004889
P12392	GO:0008144
P09690	GO:0042166
P09690	GO:0004889
P25109	GO:0004889
Q07001	GO:0004889
P02716	GO:0004889
P25110	GO:0004889
Q04844	GO:0015464
Q04844	GO:0004889
P07510	GO:0015464
P07510	GO:0015267
P04760	GO:0004889
P18916	GO:0004889
P84761	GO:0008191
Q07912	GO:0005154
Q07912	GO:0005095
Q07912	GO:0004715
Q07912	GO:0004712
Q5U2X5	GO:0004713
P0A6A3	GO:0008776
P0A6A3	GO:0008270
Q9S7X6	GO:0016768
Q9S7X6	GO:0010487
O96019	GO:0003682
Q9Z2N8	GO:0003682
O94805	GO:0005200
Q9Y615	GO:0005200
Q9Y614	GO:0005200
Q9FGX1	GO:0003878
P53396	GO:0003878
Q91V92	GO:0003878
P16638	GO:0003878
Q18007	GO:0016907
P16395	GO:0016907
P11229	GO:0016907
P11229	GO:0004435
P08482	GO:0008144
P08482	GO:0016907
Q08981	GO:0055105
Q09388	GO:0016907
P08172	GO:0016907
Q9ERZ4	GO:0016907
P10980	GO:0008144
P10980	GO:0016907
P20309	GO:0016907
P20309	GO:0004435
Q9ERZ3	GO:0015464
Q9ERZ3	GO:0005085
P08483	GO:0042166
P08483	GO:0008144
P08483	GO:0016907
P08173	GO:0016907
P32211	GO:0016907
P08485	GO:0016907
P08485	GO:0005085
P08912	GO:0016907
P08912	GO:0004435
Q920H4	GO:0016934
P08911	GO:0016907
Q8TDX5	GO:0001760
A2AKK5	GO:0016410
Q32MW3	GO:0047617
Q8ISS3	GO:0017105
Q8WXI4	GO:0047617
Q8VHQ9	GO:0047617
Q6US81	GO:0017105
Q9DBK0	GO:0003986
Q9DBK0	GO:0005524
Q99NB7	GO:0003986
Q9NPJ3	GO:0047617
Q8N1Q8	GO:0016290
Q42560	GO:0003994
Q42560	GO:0005507
Q42560	GO:0048027
P21147	GO:0004768
Q9SIB9	GO:0003994
Q9SIB9	GO:0005524
Q9SIB9	GO:0005507
Q94A28	GO:0003994
Q94A28	GO:0005507
Q23500	GO:0003994
P21399	GO:0051539
P21399	GO:0003994
P21399	GO:0030350
Q63270	GO:0048027
P07308	GO:0004768
Q6P7B9	GO:0004768
O00767	GO:0004768
P25516	GO:0051539
P25516	GO:0003994
P25516	GO:0005506
P25516	GO:0003730
P36683	GO:0047456
P36683	GO:0051539
P36683	GO:0003994
P36683	GO:0003730
Q99798	GO:0005506
Q99KI0	GO:0003994
Q9ER34	GO:0051538
Q9ER34	GO:0051539
Q9ER34	GO:0003994
P19414	GO:0003994
P19414	GO:0003690
P19414	GO:0003697
Q86TX2	GO:0047617
O55137	GO:0047617
O88267	GO:0047617
P49753	GO:0047617
Q9QYR9	GO:0047617
O55171	GO:0016290
Q9QYR7	GO:0047617
Q8N9L9	GO:0047617
Q8N9L9	GO:0004778
Q8BWN8	GO:0047617
Q6Q2Z6	GO:0047617
O14734	GO:0052815
O14734	GO:0016290
P58137	GO:0047617
Q9R0X4	GO:0003986
Q9R0X4	GO:0047617
O65202	GO:0003997
Q15067	GO:0003997
Q15067	GO:0071949
Q15067	GO:0016401
Q9R0H0	GO:0003997
P07872	GO:0005504
P07872	GO:0016401
O65201	GO:0003997
Q99424	GO:0016402
P97562	GO:0033791
P97562	GO:0005504
P97562	GO:0050660
P0CZ23	GO:0003997
O15254	GO:0016402
Q9EPL9	GO:0016402
Q63448	GO:0005504
Q63448	GO:0050660
Q63448	GO:0016402
Q96329	GO:0003997
P11829	GO:0000036
P25701	GO:0000036
P21515	GO:0008770
P13798	GO:0004252
O80800	GO:0050897
P52505	GO:0005504
P52505	GO:0008137
P0A4W6	GO:0000036
P0A4W6	GO:0000035
P24224	GO:0008897
P37623	GO:0008897
P0A6A8	GO:0000036
P0A6A8	GO:0000035
P0A6A8	GO:0031177
Q336V5	GO:0008794
Q336V5	GO:0016791
Q10SX6	GO:0008794
Q10SX6	GO:0016791
P48182	GO:0005230
Q93149	GO:0015464
Q93149	GO:0005230
Q9LX29	GO:0042803
P0AE06	GO:0015238
P31224	GO:0015307
P24177	GO:0015307
P10323	GO:0005537
P10323	GO:0004252
P08001	GO:0004040
P08001	GO:0008144
P08001	GO:0042806
Q9GL10	GO:0008144
P0ACS9	GO:0008144
P0ACS9	GO:0043565
P0ACS9	GO:0003700
P0A5B7	GO:0044183
Q01574	GO:0003987
Q01574	GO:0016880
Q08AH3	GO:0047760
Q9NUB1	GO:0003987
Q8NJN3	GO:0003987
Q8NJN3	GO:0004043
P52910	GO:0003987
P52910	GO:0016880
P27550	GO:0003987
P27550	GO:0050218
Q9NR19	GO:0003987
Q9NR19	GO:0016208
Q9QXG4	GO:0003987
Q07340	GO:0051539
Q07340	GO:0031419
Q46389	GO:0005509
Q46389	GO:0008168
Q4G176	GO:0090409
P33121	GO:0004467
P18163	GO:0003987
P18163	GO:0004467
O95573	GO:0004467
Q63151	GO:0003987
Q63151	GO:0004467
O60488	GO:0047676
O60488	GO:0004467
O60488	GO:0031957
O35547	GO:0004467
Q9ULC5	GO:0004467
O88813	GO:0004467
Q9UKU0	GO:0004467
Q9UKU0	GO:0042803
Q91WC3	GO:0004467
P33124	GO:0004467
P33124	GO:0042803
Q08AH1	GO:0003996
Q08AH1	GO:0047760
Q91VA0	GO:0015645
Q3UNX5	GO:0015645
Q7TN78	GO:0004321
B9DGD6	GO:0003987
Q96WT2	GO:0046567
Q96WT2	GO:0051498
Q54GX7	GO:0017022
Q54GX7	GO:0005200
P07830	GO:0017022
P07830	GO:0005200
P86287	GO:0005200
Q96292	GO:0005200
Q8ILW9	GO:0000146
Q96293	GO:0005507
P60709	GO:0005200
P68032	GO:0005524
P68032	GO:0016887
P68032	GO:0017022
P63261	GO:0005200
P63260	GO:0005200
Q01718	GO:0004978
Q3B7N2	GO:0051015
Q3B7N2	GO:0005523
P12814	GO:0005178
Q7TPR4	GO:0051015
Q7TPR4	GO:0042803
P35609	GO:0051373
P35609	GO:0005178
P35609	GO:0046983
P35609	GO:0008307
Q9JI91	GO:0051015
Q9JI91	GO:0030674
Q9JI91	GO:0042803
Q9JI91	GO:0030375
Q08043	GO:0005178
Q08043	GO:0042803
Q08043	GO:0008307
O88990	GO:0051015
O88990	GO:0030674
O88990	GO:0042803
O43707	GO:0051015
O43707	GO:0005178
O43707	GO:0001882
O43707	GO:0042803
P57780	GO:0051015
P57780	GO:0042803
P05095	GO:0051015
P05095	GO:0005509
P05095	GO:0030674
P05095	GO:0005200
P32705	GO:0015123
P32705	GO:0043879
P68133	GO:0043531
P68133	GO:0005524
P68133	GO:0017022
P68133	GO:0005200
